odID	OrderID	ProductID	UnitPrice	Quantity	Discount
2065	11049	12	0	4	0
2066	11050	76	0	50	0
2067	11051	24	0	10	0
2068	11052	43	0	30	0
2069	11052	61	0	10	0
2070	11053	18	0	35	0
2071	11053	32	0	20	0
2072	11053	64	0	25	0
2073	11054	33	0	10	0
2074	11054	67	0	20	0
2075	11055	24	0	15	0
2076	11055	25	0	15	0
2077	11055	51	0	20	0
2078	11055	57	0	20	0
2079	11056	7	0	40	0
2080	11056	55	0	35	0
2081	11056	60	0	50	0
2082	11057	70	0	3	0
2083	11058	21	0	3	0
2084	11058	60	0	21	0
2085	11058	61	0	4	0
2086	11059	13	0	30	0
2087	11059	17	0	12	0
2088	11059	60	0	35	0
2089	11060	60	0	4	0
2090	11060	77	0	10	0
2091	11061	60	0	15	0
2092	11062	53	0	10	0
2093	11062	70	0	12	0
2094	11063	34	0	30	0
2095	11063	40	0	40	0
2096	11063	41	0	30	0
2097	11064	17	0	77	0
2098	11064	41	0	12	0
2099	11064	53	0	25	0
2100	11064	55	0	4	0
2101	11064	68	0	55	0
2102	11065	30	0	4	0
2103	11065	54	0	20	0
2104	11066	16	0	3	0
2105	11066	19	0	42	0
2106	11066	34	0	35	0
2107	11067	41	0	9	0
2108	11068	28	0	8	0
2109	11068	43	0	36	0
2110	11068	77	0	28	0
2111	11069	39	0	20	0
2112	11070	1	0	40	0
2113	11070	2	0	20	0
2114	11070	16	0	30	0
2115	11070	31	0	20	0
2116	11071	7	0	15	0
2117	11071	13	0	10	0
2118	11072	2	0	8	0
2119	11072	41	0	40	0
2120	11072	50	0	22	0
2121	11072	64	0	130	0
2122	11073	11	0	10	0
2123	11073	24	0	20	0
2124	11074	16	0	14	0
2125	11075	2	0	10	0
2126	11075	46	0	30	0
2127	11075	76	0	2	0
2128	11076	6	0	20	0
2129	11076	14	0	20	0
2130	11076	19	0	10	0
2131	11077	2	0	24	0
2132	11077	3	0	4	0
2133	11077	4	0	1	0
2134	11077	6	0	1	0
2135	11077	7	0	1	0
2136	11077	8	0	2	0
2137	11077	10	0	1	0
2138	11077	12	0	2	0
2139	11077	13	0	4	0
2140	11077	14	0	1	0
2141	11077	16	0	2	0
2142	11077	20	0	1	0
2143	11077	23	0	2	0
2144	11077	32	0	1	0
2145	11077	39	0	2	0
2146	11077	41	0	3	0
2147	11077	46	0	3	0
2148	11077	52	0	2	0
2149	11077	55	0	2	0
2150	11077	60	0	2	0
2151	11077	64	0	2	0
2152	11077	66	0	1	0
2153	11077	73	0	2	0
2154	11077	75	0	4	0
2155	11077	77	0	2	0
